warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000209,FieldDrift,High,12.6,fwnode_handle,BENIGN_DRIFT,"fwnode_handle shows concrete FieldDrift evidence (changed flags), but Rust exposure is AFFECTS_LIFETIME/GENERATED_FROM/HAS_ERROR_MAPPING/HAS_SAFETY_COMMENT without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for fwnode_handle (changed flags), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for fwnode_handle, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000210,FieldDrift,High,12.6,hrtimer,BENIGN_DRIFT,"hrtimer shows concrete FieldDrift evidence (added is_queued, is_lazy; removed state; changed node, is_rel, is_soft), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for hrtimer (added is_queued, is_lazy; removed state; changed node, is_rel, is_soft), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for hrtimer, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000213,FieldDrift,High,12.6,inode,BENIGN_DRIFT,"inode shows concrete FieldDrift evidence (changed i_ino), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for inode (changed i_ino), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for inode, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000214,FieldDrift,High,12.6,iommu_domain,BENIGN_DRIFT,"iommu_domain shows concrete FieldDrift evidence (added is_iommupt), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for iommu_domain (added is_iommupt), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for iommu_domain, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000220,FieldDrift,High,12.6,module,BENIGN_DRIFT,"module shows concrete FieldDrift evidence (added imported_namespaces, flagstab, __bindgen_padding_0; removed num_gpl_syms, gpl_syms, gpl_crcs), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for module (added imported_namespaces, flagstab, __bindgen_padding_0; removed num_gpl_syms, gpl_syms, gpl_crcs), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for module, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000221,FieldDrift,High,12.6,mutex,BENIGN_DRIFT,"mutex shows concrete FieldDrift evidence (added first_waiter; removed wait_list), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for mutex (added first_waiter; removed wait_list), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for mutex, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000225,FieldDrift,High,12.6,pci_dev,BENIGN_DRIFT,"pci_dev shows concrete FieldDrift evidence (removed driver_override), but Rust exposure is GENERATED_FROM/HAS_C_INDICATOR without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for pci_dev (removed driver_override), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for pci_dev, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000229,FieldDrift,High,12.6,phy_device,BENIGN_DRIFT,"phy_device shows concrete FieldDrift evidence (added autonomous_eee_disabled, shared), but Rust exposure is AFFECTS_LIFETIME/GENERATED_FROM/HAS_SAFETY_COMMENT without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for phy_device (added autonomous_eee_disabled, shared), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for phy_device, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000250,FieldDrift,High,12.6,zone,BENIGN_DRIFT,"zone shows concrete FieldDrift evidence (added vmemmap_tails), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for zone (added vmemmap_tails), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for zone, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000074,SignatureDrift,High,12.4,drm_gem_shmem_init,FALSE_POSITIVE,"drm_gem_shmem_init has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is AFFECTS_LIFETIME/CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_ERROR_MAPPING/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects drm_gem_shmem_init as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: drm_gem_shmem_init has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000192,SignatureDrift,High,12.2,zap_vma_range,FALSE_POSITIVE,"zap_vma_range has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is AFFECTS_LIFETIME/CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects zap_vma_range as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: zap_vma_range has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000061,SignatureDrift,High,12.0,devres_node_remove,FALSE_POSITIVE,"devres_node_remove has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects devres_node_remove as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: devres_node_remove has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000077,SignatureDrift,High,12.0,drm_gem_shmem_object_free,FALSE_POSITIVE,"drm_gem_shmem_object_free has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is GENERATED_FROM/HAS_C_INDICATOR; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects drm_gem_shmem_object_free as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: drm_gem_shmem_object_free has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000055,SignatureDrift,High,11.8,dev_name,FALSE_POSITIVE,"dev_name has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects dev_name as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: dev_name has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000059,SignatureDrift,High,11.8,devres_node_add,FALSE_POSITIVE,"devres_node_add has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects devres_node_add as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: devres_node_add has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000060,SignatureDrift,High,11.8,devres_node_init,FALSE_POSITIVE,"devres_node_init has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects devres_node_init as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: devres_node_init has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000062,SignatureDrift,High,11.8,devres_set_node_dbginfo,FALSE_POSITIVE,"devres_set_node_dbginfo has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects devres_set_node_dbginfo as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: devres_set_node_dbginfo has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000109,SignatureDrift,High,11.8,gpu_buddy_block_order,FALSE_POSITIVE,"gpu_buddy_block_order has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_block_order as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_block_order has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000693,SignatureDrift,High,11.8,rust_helper_clk_get,FALSE_POSITIVE,"rust_helper_clk_get shows return struct clk *->__rust_helper struct clk *, but the warning is name-only, declaration-attribute, synthetic bindgen, or mismapped evidence. No build/wrapper oracle.",FALSE_POSITIVE,"Strict review treats rust_helper_clk_get as unsupported/parser noise: return struct clk *->__rust_helper struct clk *. Rust evidence is HAS_C_INDICATOR, not a concrete stale contract.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: evidence for rust_helper_clk_get is parser/name/synthetic or mismapped rather than a supported C contract drift.,,
W-000698,SignatureDrift,High,11.8,rust_helper_clk_put,FALSE_POSITIVE,"rust_helper_clk_put shows return void->__rust_helper void, but the warning is name-only, declaration-attribute, synthetic bindgen, or mismapped evidence. No build/wrapper oracle.",FALSE_POSITIVE,"Strict review treats rust_helper_clk_put as unsupported/parser noise: return void->__rust_helper void. Rust evidence is HAS_C_INDICATOR, not a concrete stale contract.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: evidence for rust_helper_clk_put is parser/name/synthetic or mismapped rather than a supported C contract drift.,,
W-000067,SignatureDrift,High,11.6,dma_resv_lock,FALSE_POSITIVE,"dma_resv_lock has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is GENERATED_FROM/HAS_C_INDICATOR; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects dma_resv_lock as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: dma_resv_lock has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000092,SignatureDrift,High,11.6,drm_gem_shmem_release,FALSE_POSITIVE,"drm_gem_shmem_release has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects drm_gem_shmem_release as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: drm_gem_shmem_release has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000107,SignatureDrift,High,11.6,gpu_buddy_alloc_blocks,FALSE_POSITIVE,"gpu_buddy_alloc_blocks has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_ERROR_MAPPING/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_alloc_blocks as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_alloc_blocks has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000108,SignatureDrift,High,11.6,gpu_buddy_block_offset,FALSE_POSITIVE,"gpu_buddy_block_offset has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_block_offset as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_block_offset has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000112,SignatureDrift,High,11.6,gpu_buddy_fini,FALSE_POSITIVE,"gpu_buddy_fini has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_fini as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_fini has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000114,SignatureDrift,High,11.6,gpu_buddy_free_list,FALSE_POSITIVE,"gpu_buddy_free_list has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_free_list as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_free_list has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000115,SignatureDrift,High,11.6,gpu_buddy_init,FALSE_POSITIVE,"gpu_buddy_init has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/EXPOSES_SAFE_API/GENERATED_FROM/HAS_ERROR_MAPPING/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects gpu_buddy_init as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: gpu_buddy_init has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000243,FieldDrift,High,11.6,task_struct,BENIGN_DRIFT,"task_struct shows concrete FieldDrift evidence (added blocked_lock; changed __bindgen_padding_1), but Rust exposure is AFFECTS_LIFETIME/GENERATED_FROM/HAS_SAFETY_COMMENT without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for task_struct (added blocked_lock; changed __bindgen_padding_1), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real FieldDrift evidence is present for task_struct, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000027,SignatureDrift,High,11.4,atomic_ptr_try_cmpxchg,FALSE_POSITIVE,"atomic_ptr_try_cmpxchg has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is GENERATED_FROM; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects atomic_ptr_try_cmpxchg as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: atomic_ptr_try_cmpxchg has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000031,SignatureDrift,High,11.4,atomic_ptr_xchg,FALSE_POSITIVE,"atomic_ptr_xchg has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is GENERATED_FROM; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects atomic_ptr_xchg as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: atomic_ptr_xchg has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000154,SignatureDrift,High,11.4,phy_attach,FALSE_POSITIVE,"phy_attach has only present->removed evidence, with no concrete old/new C signature or diff. Rust exposure is GENERATED_FROM; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects phy_attach as unsupported: the packet only shows present->removed, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: phy_attach has only present->removed evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000629,SignatureDrift,High,11.4,default_llseek,FALSE_POSITIVE,"default_llseek shows return extern loff_t->loff_t, but the warning is name-only, declaration-attribute, synthetic bindgen, or mismapped evidence. No build/wrapper oracle.",FALSE_POSITIVE,"Strict review treats default_llseek as unsupported/parser noise: return extern loff_t->loff_t. Rust evidence is CALLS_BINDING/GENERATED_FROM, not a concrete stale contract.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: evidence for default_llseek is parser/name/synthetic or mismapped rather than a supported C contract drift.,,
W-000682,SignatureDrift,High,11.4,memcpy,FALSE_POSITIVE,"memcpy shows params changed, but the warning is name-only, declaration-attribute, synthetic bindgen, or mismapped evidence. No build/wrapper oracle.",FALSE_POSITIVE,"Strict review treats memcpy as unsupported/parser noise: params changed. Rust evidence is GENERATED_FROM, not a concrete stale contract.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: evidence for memcpy is parser/name/synthetic or mismapped rather than a supported C contract drift.,,
W-000081,SignatureDrift,High,11.2,drm_gem_shmem_object_print_info,FALSE_POSITIVE,"drm_gem_shmem_object_print_info has only absent->added evidence, with no concrete old/new C signature or diff. Rust exposure is CALLS_BINDING/GENERATED_FROM/HAS_SAFETY_COMMENT; no build or wrapper-fix oracle is present.",FALSE_POSITIVE,"Conservative review rejects drm_gem_shmem_object_print_info as unsupported: the packet only shows absent->added, not a concrete C drift. No objective oracle or explicit Rust contract dependence.",FALSE_POSITIVE,"Adjudicated FALSE_POSITIVE: drm_gem_shmem_object_print_info has only absent->added evidence, no concrete C diff, and no build/wrapper oracle or supported Rust contract dependence.",,
W-000124,SignatureDrift,High,11.2,ilookup,BENIGN_DRIFT,"ilookup shows concrete SignatureDrift evidence (params changed), but Rust exposure is GENERATED_FROM without build or wrapper-fix oracle.",BENIGN_DRIFT,"Real drift is visible for ilookup (params changed), yet evidence does not show Rust safe/unsafe contract dependence beyond bindings/metadata.",BENIGN_DRIFT,"Adjudicated BENIGN_DRIFT: real SignatureDrift evidence is present for ilookup, but no build breakage, wrapper fix, or explicit Rust contract dependence is shown.",,
W-000178,SignatureDrift,High,11.2,type_,FALSE_POSITIVE,"type_ shows return u16_ { unsafe { ::core::mem::transmute(self._bitfield_1.get(8usize, 5u8) as u16) } } #[inline] pub fn set_type(&mut self, val: u16_) { unsafe { let val: u16 = ::core::mem::transmute(val)->u64_ { unsafe { ::core::mem::transmute(self._bitfield_1.get(48usize, 4u8) as u64) } } #[inline] pub fn set_type(&mut self, val: u64_) { unsafe { let val: u64 = ::core::mem::transmute(val), but the warning is name-only, declaration-attribute, synthetic bindgen, or mismapped evidence. No build/wrapper oracle.",FALSE_POSITIVE,"Strict review treats type_ as unsupported/parser noise: return u16_ { unsafe { ::core::mem::transmute(self._bitfield_1.get(8usize, 5u8) as u16) } } #[inline] pub fn set_type(&mut self, val: u16_) { unsafe { let val: u16 = ::core::mem::transmute(val)->u64_ { unsafe { ::core::mem::transmute(self._bitfield_1.get(48usize, 4u8) as u64) } } #[inline] pub fn set_type(&mut self, val: u64_) { unsafe { let val: u64 = ::core::mem::transmute(val). Rust evidence is GENERATED_FROM, not a concrete stale contract.",FALSE_POSITIVE,Adjudicated FALSE_POSITIVE: evidence for type_ is parser/name/synthetic or mismapped rather than a supported C contract drift.,,
